candidate_id,taxon_id,taxon_name,phenotype,direction,effect_size,q_value,link_id,vOTU_id,host_taxon_id,evidence_kind,confidence
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_210c34204d60,vOTU_yahara2021_00923,STR_Prevotella,published_prediction,0.88
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_d954791b71cf,vOTU_yahara2021_00939,STR_Prevotella,published_prediction,0.63
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_8ac8fa79bf9a,vOTU_yahara2021_00944,STR_Prevotella,published_prediction,0.68
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_f8e749aa7ad4,vOTU_yahara2021_00951,STR_Prevotella,published_prediction,0.97
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_1402eb4b45bd,vOTU_yahara2021_00971,STR_Prevotella,published_prediction,0.68
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_9fe4967a7e38,vOTU_yahara2021_00980,STR_Prevotella,published_prediction,0.77
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_ecc90499b0f6,vOTU_yahara2021_00990,STR_Prevotella,published_prediction,0.85
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_57f5112d45e3,vOTU_yahara2021_01024,STR_Prevotella,published_prediction,0.87
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_8e80a69e085a,vOTU_yahara2021_01047,STR_Prevotella,published_prediction,0.89
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_49c871ccea6c,vOTU_yahara2021_01160,STR_Prevotella,published_prediction,1
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_ff8115fab39a,vOTU_yahara2021_01223,STR_Prevotella,published_prediction,0.62
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_abe12a7e8992,vOTU_yahara2021_01292,STR_Prevotella,published_prediction,0.65
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_56f741cad65c,vOTU_yahara2021_01297,STR_Prevotella,published_prediction,0.91
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_0bb60180aca5,vOTU_yahara2021_01300,STR_Prevotella,published_prediction,0.8
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_f38f5b035d08,vOTU_yahara2021_01360,STR_Prevotella,published_prediction,0.97
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_36e3db4ebb08,vOTU_yahara2021_01529,STR_Prevotella,published_prediction,0.92
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_8b283f6bbf99,vOTU_yahara2021_01532,STR_Prevotella,published_prediction,0.91
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_f64003826b5d,vOTU_yahara2021_01534,STR_Prevotella,published_prediction,0.91
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_12526b95762e,vOTU_yahara2021_01537,STR_Prevotella,published_prediction,0.93
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_edb697f0d9e2,vOTU_yahara2021_01554,STR_Prevotella,published_prediction,0.95
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_0978361307da,vOTU_yahara2021_01564,STR_Prevotella,published_prediction,0.83
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_808807e5211a,vOTU_yahara2021_01601,STR_Prevotella,published_prediction,0.91
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_79e79b5114ef,vOTU_yahara2021_01604,STR_Prevotella,published_prediction,0.81
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_f8d0cd69dee2,vOTU_yahara2021_01617,STR_Prevotella,published_prediction,0.97
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_278f4dc169ee,vOTU_yahara2021_01685,STR_Prevotella,published_prediction,0.8
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_2ce726ac8b79,vOTU_yahara2021_01690,STR_Prevotella,published_prediction,0.92
CAND_ef57c1a40269,STR_Prevotella_jejuni,Prevotella_jejuni,periodontitis,health_enriched,-0.0717346104648929,0.6470439398896076,LINK_9ff821abafbb,vOTU_yahara2021_01693,STR_Prevotella,published_prediction,0.97
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_c6fc6b2e27f8,vOTU_yahara2021_00051,STR_Prevotella,published_prediction,0.94
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_d148f151cca8,vOTU_yahara2021_00099,STR_Prevotella,published_prediction,0.84
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_9d13009d6c39,vOTU_yahara2021_00150,STR_Prevotella,published_prediction,0.92
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_a578563abdad,vOTU_yahara2021_00174,STR_Prevotella,published_prediction,0.92
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_6f6e5e8319d2,vOTU_yahara2021_00259,STR_Prevotella,published_prediction,0.84
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_c9a685afe29a,vOTU_yahara2021_00369,STR_Prevotella,published_prediction,0.92
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_f27dc66be9b3,vOTU_yahara2021_00766,STR_Prevotella,published_prediction,0.83
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_f11b823336d8,vOTU_yahara2021_00777,STR_Prevotella,published_prediction,0.82
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_142b96823ce1,vOTU_yahara2021_00801,STR_Prevotella,published_prediction,0.83
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_dd95f7abbf17,vOTU_yahara2021_00808,STR_Prevotella,published_prediction,0.71
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_04ec7dc5c5b3,vOTU_yahara2021_00850,STR_Prevotella,published_prediction,0.76
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_cb4455c51f26,vOTU_yahara2021_00912,STR_Prevotella,published_prediction,0.86
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_3d91027017df,vOTU_yahara2021_00914,STR_Prevotella,published_prediction,0.89
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_f825fbf8a71d,vOTU_yahara2021_00916,STR_Prevotella,published_prediction,0.7
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_210c34204d60,vOTU_yahara2021_00923,STR_Prevotella,published_prediction,0.88
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_d954791b71cf,vOTU_yahara2021_00939,STR_Prevotella,published_prediction,0.63
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_8ac8fa79bf9a,vOTU_yahara2021_00944,STR_Prevotella,published_prediction,0.68
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_f8e749aa7ad4,vOTU_yahara2021_00951,STR_Prevotella,published_prediction,0.97
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_1402eb4b45bd,vOTU_yahara2021_00971,STR_Prevotella,published_prediction,0.68
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_9fe4967a7e38,vOTU_yahara2021_00980,STR_Prevotella,published_prediction,0.77
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_ecc90499b0f6,vOTU_yahara2021_00990,STR_Prevotella,published_prediction,0.85
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_57f5112d45e3,vOTU_yahara2021_01024,STR_Prevotella,published_prediction,0.87
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_8e80a69e085a,vOTU_yahara2021_01047,STR_Prevotella,published_prediction,0.89
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_49c871ccea6c,vOTU_yahara2021_01160,STR_Prevotella,published_prediction,1
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_ff8115fab39a,vOTU_yahara2021_01223,STR_Prevotella,published_prediction,0.62
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_abe12a7e8992,vOTU_yahara2021_01292,STR_Prevotella,published_prediction,0.65
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_56f741cad65c,vOTU_yahara2021_01297,STR_Prevotella,published_prediction,0.91
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_0bb60180aca5,vOTU_yahara2021_01300,STR_Prevotella,published_prediction,0.8
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_f38f5b035d08,vOTU_yahara2021_01360,STR_Prevotella,published_prediction,0.97
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_36e3db4ebb08,vOTU_yahara2021_01529,STR_Prevotella,published_prediction,0.92
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_8b283f6bbf99,vOTU_yahara2021_01532,STR_Prevotella,published_prediction,0.91
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_f64003826b5d,vOTU_yahara2021_01534,STR_Prevotella,published_prediction,0.91
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_12526b95762e,vOTU_yahara2021_01537,STR_Prevotella,published_prediction,0.93
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_edb697f0d9e2,vOTU_yahara2021_01554,STR_Prevotella,published_prediction,0.95
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_0978361307da,vOTU_yahara2021_01564,STR_Prevotella,published_prediction,0.83
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_808807e5211a,vOTU_yahara2021_01601,STR_Prevotella,published_prediction,0.91
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_79e79b5114ef,vOTU_yahara2021_01604,STR_Prevotella,published_prediction,0.81
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_f8d0cd69dee2,vOTU_yahara2021_01617,STR_Prevotella,published_prediction,0.97
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_278f4dc169ee,vOTU_yahara2021_01685,STR_Prevotella,published_prediction,0.8
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_2ce726ac8b79,vOTU_yahara2021_01690,STR_Prevotella,published_prediction,0.92
CAND_9fb72afd6769,STR_Prevotella_koreensis,Prevotella_koreensis,periodontitis,disease_enriched,0.5638150598537417,1.0271204971990406e-17,LINK_9ff821abafbb,vOTU_yahara2021_01693,STR_Prevotella,published_prediction,0.97
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_c6fc6b2e27f8,vOTU_yahara2021_00051,STR_Prevotella,published_prediction,0.94
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_d148f151cca8,vOTU_yahara2021_00099,STR_Prevotella,published_prediction,0.84
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_9d13009d6c39,vOTU_yahara2021_00150,STR_Prevotella,published_prediction,0.92
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_a578563abdad,vOTU_yahara2021_00174,STR_Prevotella,published_prediction,0.92
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_6f6e5e8319d2,vOTU_yahara2021_00259,STR_Prevotella,published_prediction,0.84
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_c9a685afe29a,vOTU_yahara2021_00369,STR_Prevotella,published_prediction,0.92
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_f27dc66be9b3,vOTU_yahara2021_00766,STR_Prevotella,published_prediction,0.83
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_f11b823336d8,vOTU_yahara2021_00777,STR_Prevotella,published_prediction,0.82
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_142b96823ce1,vOTU_yahara2021_00801,STR_Prevotella,published_prediction,0.83
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_dd95f7abbf17,vOTU_yahara2021_00808,STR_Prevotella,published_prediction,0.71
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_04ec7dc5c5b3,vOTU_yahara2021_00850,STR_Prevotella,published_prediction,0.76
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_cb4455c51f26,vOTU_yahara2021_00912,STR_Prevotella,published_prediction,0.86
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_3d91027017df,vOTU_yahara2021_00914,STR_Prevotella,published_prediction,0.89
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_f825fbf8a71d,vOTU_yahara2021_00916,STR_Prevotella,published_prediction,0.7
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_210c34204d60,vOTU_yahara2021_00923,STR_Prevotella,published_prediction,0.88
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_d954791b71cf,vOTU_yahara2021_00939,STR_Prevotella,published_prediction,0.63
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_8ac8fa79bf9a,vOTU_yahara2021_00944,STR_Prevotella,published_prediction,0.68
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_f8e749aa7ad4,vOTU_yahara2021_00951,STR_Prevotella,published_prediction,0.97
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_1402eb4b45bd,vOTU_yahara2021_00971,STR_Prevotella,published_prediction,0.68
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_9fe4967a7e38,vOTU_yahara2021_00980,STR_Prevotella,published_prediction,0.77
CAND_287300eab7c3,STR_Prevotella_loescheii,Prevotella_loescheii,periodontitis,disease_enriched,0.04614375601847417,0.7315713621544438,LINK_ecc90499b0f6,vOTU_yahara2021_00990,STR_Prevotella,published_prediction,0.85
